i,j,count,vi,vj,cij
'US','TN',196,1617816.0,537.0,0.00012111078361766561
'NG','EG',195,70751.0,5224.0,0.002566633761105627
'HK','MX',195,78856.0,55562.0,0.0014506985671561845
'CN','TH',194,18011.0,18117.0,0.005369796279893711
'NG','NL',194,70751.0,42375.0,0.0017149019677174125
'US','GU',193,1617816.0,289.0,0.00011927532514886241
'NG','GH',192,70751.0,5350.0,0.002522962904561044
'TR','IT',192,22031.0,48194.0,0.002734069063723745
'CG','ZA',191,2139.0,80877.0,0.0023007612990266937
'CO','PY',188,53611.0,1056.0,0.0034390034207108493
'CO','GB',188,53611.0,714016.0,0.00024491061413941926
'IN','BR',187,259796.0,18534.0,0.0006718643337045953
'AU','AT',186,119320.0,12430.0,0.001411764705882353
'QA','IN',186,865.0,259796.0,0.0007135704996144418
'KE','AU',185,30837.0,119320.0,0.0012320437941621104
'ZA','ID',185,80877.0,36044.0,0.001582264948127368
'BM','US',184,1834.0,1617816.0,0.00011360479115858364
'BE','IE',184,16868.0,11239.0,0.006546411925854769
'NG','TR',182,70751.0,22031.0,0.0019615873768618914
'NP','US',182,2542.0,1617816.0,0.00011232085748951775
'US','JO',182,1617816.0,780.0,0.00011244312972477382
'US','MU',181,1617816.0,550.0,0.00011184120279343487
'KR','JP',180,24753.0,40643.0,0.002752461924276714
'KR','CO',180,24753.0,53611.0,0.002296973099892808
'IT','ES',180,48194.0,27634.0,0.0023737933217281215
'GR','MX',178,11427.0,55562.0,0.0026571526668557523
'US','PG',178,1617816.0,658.0,0.00010998014178788168
'ZA','JP',178,80877.0,40643.0,0.0014647794601711653
'CH','BE',177,24498.0,16868.0,0.0042788763718996274
'KP','VE',177,463.0,13215.0,0.012940488375493494
'AT','NL',177,12430.0,42375.0,0.0032296323328163488
'CA','ES',176,259814.0,27634.0,0.0006122846567031254
'PL','DE',175,12346.0,86225.0,0.0017753700378407443
'MC','GB',175,1245.0,714016.0,0.0002446659331348976
'US','KH',174,1617816.0,343.0,0.00010752960617590731
'AU','ES',173,119320.0,27634.0,0.001177239136056181
'BR','PT',172,18534.0,7427.0,0.006625322599283541
'GH','NG',171,5350.0,70751.0,0.0022470138368746798
'TW','JP',171,6517.0,40643.0,0.0036259541984732823
'NL','IN',171,42375.0,259796.0,0.0005659047360600455
'IL','KE',171,9907.0,30837.0,0.004196936972314942
'CA','BR',171,259814.0,18534.0,0.0006143388851365916
'AU','PK',171,119320.0,14986.0,0.0012732119190505264
'KR','AU',170,24753.0,119320.0,0.0011799573827157067
'IN','LB',170,259796.0,4512.0,0.000643189006764835
'IT','PL',169,48194.0,12346.0,0.002791542781631979
'MY','AU',169,45204.0,119320.0,0.001027205757214753
'US','CD',169,1617816.0,235.0,0.00010444664599570719
'IQ','US',169,2899.0,1617816.0,0.00010427496506171659
'AG','US',169,1065.0,1617816.0,0.00010439309621893148
'CO','BE',169,53611.0,16868.0,0.0023978773819151806
'JP','DE',169,40643.0,86225.0,0.0013320931992306965
'CZ','US',168,1659.0,1617816.0,0.00010373732228036864
'KP','US',167,463.0,1617816.0,0.00010319604963050253
'DK','CA',167,6051.0,259814.0,0.0006281383408872924
'CN','DE',167,18011.0,86225.0,0.0016021336198626195
'HR','GB',166,1582.0,714016.0,0.00023197381770211767
'AU','NO',165,119320.0,11559.0,0.0012607064540529802
'CU','PA',165,7869.0,4481.0,0.013360323886639677
'DK','BE',164,6051.0,16868.0,0.007155635062611807
'MX','DE',164,55562.0,86225.0,0.0011566645743262781
'CN','AU',164,18011.0,119320.0,0.0011941950470032259
'FR','MA',160,33733.0,1352.0,0.0045603534273906225
'HK','IT',160,78856.0,48194.0,0.0012593467138921684
'US','TT',159,1617816.0,359.0,9.825884097826255e-05
'GB','TW',159,714016.0,6517.0,0.00022066997625368997
'HR','US',159,1582.0,1617816.0,9.818463404302092e-05
'GB','RU',158,714016.0,4298.0,0.00021995951631180794
'FR','MX',157,33733.0,55562.0,0.0017582171454168767
'NZ','IN',156,9278.0,259796.0,0.0005797661609817374
'NG','MU',155,70751.0,550.0,0.002173882554241876
'MX','AR',155,55562.0,4849.0,0.0025657578917746768
'MY','JP',154,45204.0,40643.0,0.0017938891283329644
'PR','GB',154,16266.0,714016.0,0.00021087744186492341
'DE','JP',154,86225.0,40643.0,0.0012138600750386229
'TW','CN',154,6517.0,18011.0,0.006278538812785388
'US','TC',153,1617816.0,286.0,9.455522581394745e-05
'IT','TR',153,48194.0,22031.0,0.002178711285154859
'GB','PR',152,714016.0,16266.0,0.00020813877378875558
'DO','US',151,1997.0,1617816.0,9.322063719700977e-05
'US','MZ',150,1617816.0,362.0,9.269684793638277e-05
'DE','ES',150,86225.0,27634.0,0.0013174189128659132
'IN','MX',149,259796.0,55562.0,0.00047247889699960044
'CO','PR',149,53611.0,16266.0,0.002132318216294346
'CH','NG',148,24498.0,70751.0,0.001553822087370996
'CA','IL',146,259814.0,9907.0,0.0005413000841610405
'PE','US',146,1401.0,1617816.0,9.016703752492717e-05
'PK','MY',146,14986.0,45204.0,0.0024256521016780197
'KR','PL',145,24753.0,12346.0,0.003908461144505243
'IT','CL',145,48194.0,6002.0,0.002675474204738357
'BD','IN',145,2288.0,259796.0,0.0005532577341615665
'IQ','IN',144,2899.0,259796.0,0.0005481642208645007
'IT','NL',142,48194.0,42375.0,0.0015678653844030518
'CH','JP',142,24498.0,40643.0,0.00217988670729648
'PL','HK',141,12346.0,78856.0,0.0015460187276594812
'HK','VE',139,78856.0,13215.0,0.0015097044672046573
'US','BH',139,1617816.0,263.0,8.59043347080087e-05
'MY','KR',137,45204.0,24753.0,0.0019583458410166246
'IT','CU',137,48194.0,7869.0,0.0024436794320674953
'US','HT',137,1617816.0,253.0,8.466882438264376e-05
'ID','JP',136,36044.0,40643.0,0.0017734426956328973
'KE','HK',136,30837.0,78856.0,0.0012398238720793488
'GB','RS',135,714016.0,2371.0,0.00018844563064377215
'DE','ID',135,86225.0,36044.0,0.0011041228766081345
'CU','ES',134,7869.0,27634.0,0.0037743289299495817
'CH','SE',134,24498.0,14655.0,0.003422470819605139
'SV','US',134,673.0,1617816.0,8.27932719962879e-05
'DE','KE',134,86225.0,30837.0,0.0011446925560813928
'BE','NG',133,16868.0,70751.0,0.0015179356075736997
'AU','FR',133,119320.0,33733.0,0.0008689800265267588
'DE','PL',132,86225.0,12346.0,0.0013391362571141614
'SE','DE',132,14655.0,86225.0,0.0013084853291038857
'UY','US',132,1073.0,1617816.0,8.153740003175017e-05
'IN','BD',131,259796.0,2288.0,0.0004998397460356221
'SE','NO',131,14655.0,11559.0,0.004997329671168078
'TH','LA',131,18117.0,310.0,0.007109133336951213
'MY','IT',131,45204.0,48194.0,0.001402599627401015
'DE','MX',131,86225.0,55562.0,0.000923921092906966
'CU','CA',131,7869.0,259814.0,0.0004893848320588159
'GB','HU',130,714016.0,915.0,0.00018183572960187768
'ES','AR',130,27634.0,4849.0,0.0040020934027029526
'DE','SE',130,86225.0,14655.0,0.001288659793814433
'ID','MX',129,36044.0,55562.0,0.0014082047027487283
'MA','FR',128,1352.0,33733.0,0.003648282741912498
'BE','CH',128,16868.0,24498.0,0.0030943286757240244
'JO','US',128,780.0,1617816.0,7.908088244379697e-05
'KE','TZ',128,30837.0,817.0,0.004043722752258798
'TR','HK',128,22031.0,78856.0,0.0012687462210195565
'JP','PH',128,40643.0,18017.0,0.0021820661438799864
'NG','GR',127,70751.0,11427.0,0.0015454257830562923
'ES','DE',127,27634.0,86225.0,0.0011154146795598063
'US','EE',127,1617816.0,186.0,7.849186836604651e-05
'GB','QA',127,714016.0,865.0,0.00017765194486914606
'NO','IN',127,11559.0,259796.0,0.0004680215953271545
'IT','NG',127,48194.0,70751.0,0.0010677203749632183
'US','VG',126,1617816.0,527.0,7.785741341606817e-05
'LB','JO',126,4512.0,780.0,0.023809523809523808
'ZW','GB',125,8357.0,714016.0,0.0001730407974827409
'GR','CY',124,11427.0,323.0,0.010553191489361702
'KW','IN',124,3949.0,259796.0,0.00047015109291171395
'HK','FR',124,78856.0,33733.0,0.0011013509312632673
'ES','CA',124,27634.0,259814.0,0.0004313823717681111
'MV','IN',124,505.0,259796.0,0.0004763715852032839
'PK','CA',124,14986.0,259814.0,0.0004512372634643377
'ID','CA',123,36044.0,259814.0,0.00041573998337040066
'NL','FR',123,42375.0,33733.0,0.001616124454722237
'US','GS',123,1617816.0,171.0,7.602038829731018e-05
'BE','NO',122,16868.0,11559.0,0.004291694515777254
'JP','IN',121,40643.0,259796.0,0.00040274398463581624
'MY','NG',121,45204.0,70751.0,0.0010435082575136906
'PK','AU',120,14986.0,119320.0,0.0008934820484565098
'US','JE',120,1617816.0,482.0,7.415197942529745e-05
'PH','PK',120,18017.0,14986.0,0.0036360330879011
'NG','ZW',120,70751.0,8357.0,0.0015169135864893564
'GB','CM',119,714016.0,850.0,0.0001664647640257055
'VN','ZA',119,2866.0,80877.0,0.0014210142937320135
'CA','IE',119,259814.0,11239.0,0.00043902852947578515
'ID','TH',119,36044.0,18117.0,0.0021971529329222134
'MX','PY',119,55562.0,1056.0,0.0021018050796566463
'MC','TR',119,1245.0,22031.0,0.005112562295927135
'IN','ES',118,259796.0,27634.0,0.00041053473889294785
'GB','MC',118,714016.0,1245.0,0.00016497474348524524
'NO','CA',118,11559.0,259814.0,0.00043482586698013434
'KW','US',118,3949.0,1617816.0,7.276023344935918e-05
'BE','ES',118,16868.0,27634.0,0.002651566221742843
'CA','NO',117,259814.0,11559.0,0.00043114090200572645
'ID','PK',117,36044.0,14986.0,0.002292768959435626
'DE','GR',116,86225.0,11427.0,0.0011878916970466554
'NL','ID',116,42375.0,36044.0,0.0014792333490608143
'PH','GB',116,18017.0,714016.0,0.00015846280154036772
'MY','SA',116,45204.0,11250.0,0.002054770255429199
'MX','BR',116,55562.0,18534.0,0.0015655366011660548
'NL','NG',116,42375.0,70751.0,0.0010254053002846384
'UY','CO',116,1073.0,53611.0,0.0021212786189744714
'MX','VE',116,55562.0,13215.0,0.0016866103493900577
'DE','LI',116,86225.0,223.0,0.0013418471219692762
'MC','US',115,1245.0,1617816.0,7.10288247323603e-05
'EG','IN',115,5224.0,259796.0,0.0004339295147536035
'LB','GB',115,4512.0,714016.0,0.00016004943439921617
'SD','US',114,677.0,1617816.0,7.043589314257151e-05
'IT','JP',114,48194.0,40643.0,0.0012832490966601753
'CA','PK',114,259814.0,14986.0,0.0004148471615720524
'AE','IN',114,4878.0,259796.0,0.0004307185443224495
'GH','GB',114,5350.0,714016.0,0.00015847287750602615
'MA','US',114,1352.0,1617816.0,7.040652977331567e-05
'DE','EG',113,86225.0,5224.0,0.0012356614069043948
'NG','IT',113,70751.0,48194.0,0.0009500189163058557
'KE','ZW',113,30837.0,8357.0,0.0028830943511762006
'GB','IL',113,714016.0,9907.0,0.0001560939492183561
'TR','CH',113,22031.0,24498.0,0.0024285929205441767
'US','LA',112,1617816.0,310.0,6.921587070475353e-05
'GB','UG',112,714016.0,2749.0,0.00015625762976707847
'CN','ZA',112,18011.0,80877.0,0.0011325944502871936
'HK','NL',111,78856.0,42375.0,0.0009156073941483614
'IN','FR',111,259796.0,33733.0,0.00037815684310579193
'US','IS',110,1617816.0,157.0,6.798630137832956e-05
'IL','MY',110,9907.0,45204.0,0.001995971766072109
'ES','FR',110,27634.0,33733.0,0.0017924943373474342
'TR','CA',110,22031.0,259814.0,0.00039028544057904165
'MX','SE',110,55562.0,14655.0,0.001566572197615962
'AE','SA',109,4878.0,11250.0,0.00675843253968254
'ZA','PG',109,80877.0,658.0,0.001336849205862513
'AU','TW',109,119320.0,6517.0,0.0008661999253001899
'CU','FR',109,7869.0,33733.0,0.0026200663429642806
'HK','ES',109,78856.0,27634.0,0.0010235702882899803
'IT','CO',109,48194.0,53611.0,0.0010706743283728697
'DE','NO',109,86225.0,11559.0,0.0011147017917041643
'MX','IT',108,55562.0,48194.0,0.0010409036585836
'IT','BE',108,48194.0,16868.0,0.001659955119731948
'AR','MX',108,4849.0,55562.0,0.0017877538858817102
'ES','PR',108,27634.0,16266.0,0.002460136674259681
'NG','IE',108,70751.0,11239.0,0.0013172338090010978
'DK','PL',107,6051.0,12346.0,0.005816165679186824
'HK','DK',107,78856.0,6051.0,0.001260202339029762
'NL','AU',107,42375.0,119320.0,0.0006617396951049816
'KR','MY',107,24753.0,45204.0,0.0015295109853195534
'TW','CA',106,6517.0,259814.0,0.0003980009837382806
'MX','NL',106,55562.0,42375.0,0.0010823284356269846
'FR','NL',106,33733.0,42375.0,0.001392757660167131
'EG','FR',106,5224.0,33733.0,0.0027209487383525427
'PK','IT',106,14986.0,48194.0,0.0016777461221905666
'RO','US',106,1082.0,1617816.0,6.547663904705546e-05
'IL','BE',105,9907.0,16868.0,0.00392156862745098
'CO','BR',105,53611.0,18534.0,0.0014554023147827291
'GB','NP',105,714016.0,2542.0,0.00014653384652742695
'US','DJ',105,1617816.0,367.0,6.488759305962305e-05
'CN','KR',104,18011.0,24753.0,0.002431952109250772
'CN','PL',104,18011.0,12346.0,0.003425898474816352
'IT','GR',104,48194.0,11427.0,0.001744351822344476
'NO','CO',104,11559.0,53611.0,0.0015958263004449901
'ES','JP',104,27634.0,40643.0,0.001523206936450049
'ID','AU',104,36044.0,119320.0,0.0006693957416132437
'IN','CU',104,259796.0,7869.0,0.00038854538322156425
'CH','PL',104,24498.0,12346.0,0.002822711974812724
'TZ','KE',104,817.0,30837.0,0.0032855247362102735
'GB','IR',103,714016.0,875.0,0.0001440779083804384
'RW','US',103,364.0,1617816.0,6.365175691208641e-05
'US','GD',103,1617816.0,111.0,6.366171032438423e-05
'NL','IT',103,42375.0,48194.0,0.0011372544689684108
'SG','IN',103,5384.0,259796.0,0.00038841541594388716
'NZ','CA',103,9278.0,259814.0,0.00038276871850519525
'TW','HK',102,6517.0,78856.0,0.0011947571246178534
'KE','GH',102,30837.0,5350.0,0.002818691795396137
'NL','CH',102,42375.0,24498.0,0.00152527926068817
'TR','MY',101,22031.0,45204.0,0.0015021937978731315
'AT','IT',101,12430.0,48194.0,0.0016660068619688572
'MX','PR',100,55562.0,16266.0,0.0013922147352007574
'GB','CL',99,714016.0,6002.0,0.00013749656258593536
'NG','FR',99,70751.0,33733.0,0.0009475134948891697
'PR','ID',99,16266.0,36044.0,0.0018925635633722042
'PS','AU',99,2687.0,119320.0,0.0008114288524428926
'AR','ES',99,4849.0,27634.0,0.0030477480528276328
'DE','VE',98,86225.0,13215.0,0.000985518905872888
'PH','AU',98,18017.0,119320.0,0.0007135731812985576
'CA','SA',98,259814.0,11250.0,0.0003615382345128826
'HU','US',98,915.0,1617816.0,6.0541251140553925e-05
'NG','ES',98,70751.0,27634.0,0.0009960868018498755
'US','HN',98,1617816.0,140.0,6.0570250365275696e-05
'JP','TW',97,40643.0,6517.0,0.002056827820186599
'GB','LB',97,714016.0,4512.0,0.00013499821858020843
'CA','NZ',97,259814.0,9278.0,0.00036047151160198
'DE','HK',97,86225.0,78856.0,0.00058759033444188
'ZW','ID',97,8357.0,36044.0,0.0021846354811828565
'SE','CO',96,14655.0,53611.0,0.001406263733044268
'BR','CA',96,18534.0,259814.0,0.0003448920056907181
'JP','CN',96,40643.0,18011.0,0.0016367170184471648
'IL','ES',96,9907.0,27634.0,0.002557204123491649
'ID','SG',96,36044.0,5384.0,0.002317273341701265
'MX','JP',96,55562.0,40643.0,0.0009978691336209136
'PL','CA',96,12346.0,259814.0,0.0003527336860670194
'NG','KE',95,70751.0,30837.0,0.0009351498208449816
'IE','CA',95,11239.0,259814.0,0.0003504849605058789
'KE','CA',95,30837.0,259814.0,0.0003268524794340979
'CH','MX',95,24498.0,55562.0,0.0011866100424681488
'FJ','IN',95,2325.0,259796.0,0.00036242803895910665
'TR','NL',95,22031.0,42375.0,0.0014750178554793032
'ZW','PK',94,8357.0,14986.0,0.004026903140127661
'NP','MY',94,2542.0,45204.0,0.001968751309010179
'SE','IN',94,14655.0,259796.0,0.0003425019402370551
'IT','AT',94,48194.0,12430.0,0.0015505410398522037
'IT','LB',93,48194.0,4512.0,0.001764504989944219
'TW','IN',93,6517.0,259796.0,0.00034921314393214
'SA','IN',93,11250.0,259796.0,0.0003431151907794249
'MX','FR',93,55562.0,33733.0,0.0010414916848647741
'RU','IN',93,4298.0,259796.0,0.0003521473414768984
'CO','IL',92,53611.0,9907.0,0.0014484083251991562
'IN','SE',92,259796.0,14655.0,0.0003352146649128624
'UY','AR',91,1073.0,4849.0,0.015366430260047281
'SI','US',91,1989.0,1617816.0,5.617960186565667e-05
'CN','BR',91,18011.0,18534.0,0.002490080722397045
'PL','BR',91,12346.0,18534.0,0.0029468911917098447
'CA','PR',91,259814.0,16266.0,0.00032961460446247464
'GB','FI',91,714016.0,1671.0,0.00012715055603916236
'SG','JP',91,5384.0,40643.0,0.0019771003975927173
'ZA','NA',91,80877.0,629.0,0.0011164822221676931
'IN','TW',91,259796.0,6517.0,0.00034170318384757785
'SK','US',90,835.0,1617816.0,5.560185611351675e-05
'PS','CA',90,2687.0,259814.0,0.00034285583673966956
'FR','IT',90,33733.0,48194.0,0.0010985389432055367
'BE','SE',90,16868.0,14655.0,0.002855058211464645
'ID','SA',90,36044.0,11250.0,0.0019029898084323594
'VN','MY',90,2866.0,45204.0,0.0018722696068233825
'US','VC',90,1617816.0,204.0,5.5623539882078096e-05
'MX','CL',90,55562.0,6002.0,0.0014618933142745761
'VN','IN',90,2866.0,259796.0,0.00034264568152226054
'ZA','TH',89,80877.0,18117.0,0.0008990443865284764
'MX','AU',89,55562.0,119320.0,0.0005089145824041354
'JM','US',89,622.0,1617816.0,5.499129407490432e-05
'GB','CU',89,714016.0,7869.0,0.0001232883353996828
'NL','MX',89,42375.0,55562.0,0.0009087474601019022
'NG','MY',88,70751.0,45204.0,0.0007589150963735932
'IT','RU',88,48194.0,4298.0,0.0016764459346186086
'MX','IE',88,55562.0,11239.0,0.0013173455487193305
'TR','CU',87,22031.0,7869.0,0.0029096989966555186
'NO','NL',87,11559.0,42375.0,0.0016130826565802648
'CU','AR',87,7869.0,4849.0,0.006840698222991036
'CA','TH',87,259814.0,18117.0,0.000313027334122498
'FR','NG',87,33733.0,70751.0,0.000832663374296543
'CG','GB',87,2139.0,714016.0,0.00012148208139299453
'CH','ES',86,24498.0,27634.0,0.0016496585590424306
'NL','CO',86,42375.0,53611.0,0.0008959639947492342
'AR','CO',85,4849.0,53611.0,0.001453985631200821
'DE','FI',85,86225.0,1671.0,0.0009670519705106034
'LB','EG',85,4512.0,5224.0,0.008730484798685292
'PA','IN',85,4481.0,259796.0,0.0003216322267923429
'CN','IT',85,18011.0,48194.0,0.0012838909447926894
'VC','US',85,204.0,1617816.0,5.2533343221962644e-05
'BN','US',85,1288.0,1617816.0,5.249817182836927e-05
'ES','HK',85,27634.0,78856.0,0.0007981970138041131
'AU','SA',84,119320.0,11250.0,0.0006433330780424293
'US','DM',84,1617816.0,118.0,5.191806340678915e-05
'PA','MX',84,4481.0,55562.0,0.0013989973852072681
'DK','IT',84,6051.0,48194.0,0.0015485298184164439
'DE','RU',84,86225.0,4298.0,0.0009279409652795422
'IN','IE',84,259796.0,11239.0,0.00030992307266589184
'JP','KR',84,40643.0,24753.0,0.0012844822313291334
'ES','PT',84,27634.0,7427.0,0.0023958244202960553
'NL','ES',84,42375.0,27634.0,0.001199845734119899
'GB','JO',83,714016.0,780.0,0.00011611704598235021
'GB','VN',83,714016.0,2866.0,0.00011577916588783091
'HK','TH',82,78856.0,18117.0,0.0008455961968795438
'US','CY',82,1617816.0,323.0,5.067549821121671e-05
'CA','CU',82,259814.0,7869.0,0.000306332490296358
'BE','HR',82,16868.0,1582.0,0.0044444444444444444
'ZW','MY',81,8357.0,45204.0,0.001512294393308564
'FR','DE',81,33733.0,86225.0,0.0006752363327164508
'MX','PA',81,55562.0,4481.0,0.001349033192878437
'IL','AU',81,9907.0,119320.0,0.000626803996068933
'CU','TR',81,7869.0,22031.0,0.002709030100334448
'AE','GB',81,4878.0,714016.0,0.00011267307836760357
'FR','BE',81,33733.0,16868.0,0.001600758878283038
'SE','CA',81,14655.0,259814.0,0.0002951152953521163
'CA','BE',81,259814.0,16868.0,0.0002927548593692398
'VN','NG',80,2866.0,70751.0,0.0010867055163888775
'AU','IE',80,119320.0,11239.0,0.0006127497912821023
'AR','VE',80,4849.0,13215.0,0.0044286979627989375
'GB','RO',80,714016.0,1082.0,0.00011187277827654391
'CU','UY',80,7869.0,1073.0,0.008946544397226572
'IT','SE',80,48194.0,14655.0,0.0012728921701220385
'IT','PK',79,48194.0,14986.0,0.0012503956948401393
'CH','KE',79,24498.0,30837.0,0.0014276678413300803
'IL','CL',79,9907.0,6002.0,0.004965742661386637
'BR','IN',79,18534.0,259796.0,0.0002838357345596953
'TZ','US',79,817.0,1617816.0,4.88066164473355e-05
'NG','MX',79,70751.0,55562.0,0.0006254304782563948
'CA','VE',79,259814.0,13215.0,0.0002893465529302748
'HT','US',79,253.0,1617816.0,4.882362865860479e-05
'CN','TW',78,18011.0,6517.0,0.0031800391389432484
'SA','AE',78,11250.0,4878.0,0.004836309523809524
'PL','IN',78,12346.0,259796.0,0.00028661507595299513
'AU','CH',78,119320.0,24498.0,0.000542352139509658
'IL','RS',78,9907.0,2371.0,0.006352826193191073
'US','PF',78,1617816.0,183.0,4.820769357706649e-05
'CO','DO',77,53611.0,1997.0,0.0013846928499496476
'EG','SA',77,5224.0,11250.0,0.004674031807696977
'ID','DE',77,36044.0,86225.0,0.0006297589740653804
'CU','CL',77,7869.0,6002.0,0.0055511498810467885
'CU','MX',77,7869.0,55562.0,0.0012139174851413348
'TN','US',77,537.0,1617816.0,4.7579236421225777e-05
'JP','IT',77,40643.0,48194.0,0.0008667559687967852
'US','MP',77,1617816.0,198.0,4.7589205037780883e-05
'MY','TH',76,45204.0,18117.0,0.0012002337297263152
'PR','CA',76,16266.0,259814.0,0.00027528252680382497
