Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
PE,US,1.0,1.0,7565.0,1.0,3768.0,0.02653927813163482,100.0,2.772002956418769e-09,0.00013217023526301876,0.0002653223666755107
MX,NG,1.0,37.0,95.0,18.0,49.0,2.0408163265306123,5.555555555555555,3.043777482723458e-09,0.007575757575757576,0.014925373134328358
AU,PH,1.0,230.0,21.0,110.0,15.0,6.666666666666667,0.9090909090909091,7.491707316795429e-09,0.00398406374501992,0.008
NO,US,2.0,11.0,7565.0,6.0,3768.0,0.05307855626326964,33.33333333333333,5.995429941559037e-09,0.00026399155227032733,0.0005299417064122947
SD,US,1.0,3.0,7565.0,2.0,3768.0,0.02653927813163482,50.0,2.695034520980158e-09,0.0001321353065539112,0.0002652519893899204
GB,GU,1.0,1361.0,10.0,687.0,10.0,10.0,0.1455604075691412,1.4924994663195032e-08,0.0007293946024799417,0.0014347202295552368
PT,PT,1.0,5.0,5.0,2.0,3.0,33.33333333333333,50.0,4.868825562346918e-08,0.1,0.2
CN,MY,1.0,23.0,10.0,18.0,7.0,14.285714285714285,5.555555555555555,6.994646689823289e-10,0.030303030303030304,0.04
DE,GB,6.0,63.0,1361.0,38.0,674.0,0.8902077151335311,15.789473684210526,4.000874751255615e-08,0.004213483146067416,0.008426966292134831
UM,US,1.0,1.0,7565.0,1.0,3768.0,0.02653927813163482,100.0,3.046552946745892e-09,0.00013217023526301876,0.0002653223666755107
CA,SI,2.0,466.0,6.0,240.0,4.0,50.0,0.8333333333333334,5.0406772573312116e-08,0.00423728813559322,0.00819672131147541
IN,JP,1.0,383.0,16.0,199.0,10.0,10.0,0.5025125628140703,6.699347490588731e-10,0.002506265664160401,0.004784688995215311
GB,PL,3.0,1361.0,24.0,687.0,14.0,21.428571428571427,0.43668122270742354,2.862451232060553e-08,0.0021660649819494585,0.0042796005706134095
IN,CN,1.0,383.0,23.0,199.0,5.0,20.0,0.5025125628140703,3.617771246887081e-10,0.0024630541871921183,0.004901960784313725
IN,PH,1.0,383.0,21.0,199.0,15.0,6.666666666666667,0.5025125628140703,6.781801909969588e-10,0.0024752475247524753,0.004672897196261682
GB,PA,1.0,1361.0,7.0,687.0,4.0,25.0,0.1455604075691412,1.4068487988127997e-08,0.0007309941520467836,0.001447178002894356
RS,RS,1.0,2.0,2.0,1.0,1.0,100.0,100.0,7.199449962022901e-08,0.25,0.5
PA,GB,1.0,7.0,1361.0,3.0,674.0,0.1483679525222552,33.33333333333333,1.4068487988127997e-08,0.0007309941520467836,0.0014771048744460858
TW,IN,1.0,3.0,383.0,1.0,184.0,0.5434782608695652,100.0,7.192629377787757e-10,0.0025906735751295338,0.005405405405405406
PR,US,3.0,5.0,7565.0,4.0,3768.0,0.07961783439490447,75.0,9.051597263408876e-09,0.0003963011889035667,0.0007953340402969247
NO,GB,2.0,11.0,1361.0,6.0,674.0,0.2967359050445104,33.33333333333333,2.7707623230243104e-08,0.0014577259475218659,0.0029411764705882353
US,JM,1.0,7565.0,1.0,3797.0,1.0,100.0,0.02633658151171978,3.0194348764088843e-09,0.00013217023526301876,0.0002632964718272775
AU,CZ,2.0,230.0,4.0,110.0,3.0,66.66666666666666,1.8181818181818181,5.550311128240605e-08,0.008547008547008548,0.017699115044247787
US,TR,1.0,7565.0,5.0,3797.0,3.0,33.33333333333333,0.02633658151171978,2.4291352148919165e-09,0.0001321003963011889,0.0002631578947368421
IS,IS,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.383841710649769e-06,0.25,0.5
UA,UA,1.0,2.0,2.0,1.0,1.0,100.0,100.0,1.1265027687748303e-08,0.25,0.5
GB,PH,2.0,1361.0,21.0,687.0,15.0,13.333333333333334,0.2911208151382824,1.1431771017968344e-08,0.001447178002894356,0.002849002849002849
CA,NL,1.0,466.0,37.0,240.0,25.0,4.0,0.4166666666666667,1.820760279575556e-08,0.0019880715705765406,0.0037735849056603774
US,LB,1.0,7565.0,5.0,3797.0,3.0,33.33333333333333,0.02633658151171978,2.9842262514290118e-09,0.0001321003963011889,0.0002631578947368421
GB,IE,2.0,1361.0,17.0,687.0,7.0,28.57142857142857,0.2911208151382824,2.7864525851864184e-08,0.001451378809869376,0.002881844380403458
AT,US,1.0,2.0,7565.0,1.0,3768.0,0.02653927813163482,100.0,2.9663328049206953e-09,0.0001321527686005022,0.0002653223666755107
US,PK,1.0,7565.0,7.0,3797.0,4.0,25.0,0.02633658151171978,1.8355196663900422e-09,0.00013206550449022716,0.00026308866087871614
DE,GU,1.0,63.0,10.0,38.0,10.0,10.0,2.631578947368421,1.2004788518063238e-08,0.0136986301369863,0.020833333333333332
US,DE,3.0,7565.0,63.0,3797.0,25.0,12.0,0.07900974453515934,7.292663700403256e-09,0.0003932878867330886,0.0007849293563579278
US,PT,1.0,7565.0,5.0,3797.0,3.0,33.33333333333333,0.02633658151171978,2.9541317283968926e-09,0.0001321003963011889,0.0002631578947368421
UG,KE,1.0,1.0,44.0,1.0,21.0,4.761904761904762,100.0,1.0325931096693288e-08,0.022222222222222223,0.045454545454545456
MM,MM,1.0,2.0,2.0,1.0,1.0,100.0,100.0,9.251477738539177e-09,0.25,0.5
ID,US,1.0,8.0,7565.0,4.0,3768.0,0.02653927813163482,25.0,1.6698251660155626e-09,0.00013204806549584047,0.0002651113467656416
