Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
IE,GB,44.0,550.0,32773.0,287.0,16160.0,0.27227722772277224,15.33101045296167,6.13019568741012e-07,0.0013204093268913363,0.002675259925822338
GB,NL,54.0,32773.0,1489.0,16613.0,843.0,6.405693950177936,0.32504665021368806,6.415796737103996e-07,0.0015760901290058959,0.003093492208982585
RS,RS,24.0,79.0,79.0,33.0,46.0,52.17391304347826,72.72727272727273,1.7278679908854964e-06,0.1518987341772152,0.3037974683544304
US,CH,109.0,217023.0,1060.0,109386.0,502.0,21.713147410358566,0.09964712120381035,3.2362041101247006e-07,0.0004998097054791066,0.000991919044845661
DE,NO,2.0,1493.0,436.0,784.0,233.0,0.8583690987124464,0.25510204081632654,2.2603800749982808e-08,0.0010368066355624676,0.0019665683382497543
US,RS,17.0,217023.0,79.0,109386.0,46.0,36.95652173913043,0.015541294132704369,5.07183360251941e-08,7.830420723899365e-05,0.00015534761312961475
CG,BE,1.0,54.0,358.0,44.0,170.0,0.5882352941176471,2.272727272727273,5.9295933135059594e-08,0.0024271844660194173,0.004672897196261682
IN,SA,4.0,15507.0,112.0,7298.0,75.0,5.333333333333334,0.054809536859413546,2.855742967860379e-09,0.0002560983417632371,0.0005425200054252
NZ,AU,9.0,401.0,8752.0,174.0,4440.0,0.20270270270270271,5.172413793103448,2.972130628311387e-07,0.0009832841691248771,0.0019505851755526658
KE,NO,1.0,1452.0,436.0,730.0,233.0,0.4291845493562232,0.136986301369863,1.7264636263722774e-08,0.0005296610169491525,0.0010384215991692627
JP,CA,13.0,1031.0,15193.0,396.0,7841.0,0.16579517918632827,3.2828282828282833,7.933883022450332e-08,0.0008012820512820513,0.0015782445064950832
CA,NG,9.0,15193.0,2909.0,7352.0,1499.0,0.600400266844563,0.12241566920565831,3.772748715849608e-08,0.0004971826317533974,0.0010168342560162693
US,PT,73.0,217023.0,275.0,109386.0,190.0,38.421052631578945,0.06673614539337758,2.1565161617297317e-07,0.00033594418724516563,0.0006662042783091188
GB,NG,52.0,32773.0,2909.0,16613.0,1499.0,3.468979319546364,0.3130078853909589,1.9417620453959768e-07,0.0014573174149431086,0.002871024734982332
GH,US,26.0,97.0,217023.0,51.0,107637.0,0.02415526259557587,50.98039215686274,7.249258351380524e-08,0.00011974944731024319,0.00024143822895772974
MZ,ZA,2.0,10.0,8957.0,4.0,4550.0,0.04395604395604395,50.0,2.2491038614346904e-08,0.0002230400356864057,0.0004391743522178305
NG,GH,7.0,2909.0,97.0,1410.0,46.0,15.217391304347828,0.4964539007092199,3.0253072788396115e-08,0.002328675981370592,0.004807692307692308
GB,CU,6.0,32773.0,167.0,16613.0,108.0,5.555555555555555,0.036116294468187565,7.675786251254479e-08,0.00018214936247723133,0.000358830213503977
US,LB,16.0,217023.0,130.0,109386.0,56.0,28.57142857142857,0.014627100360192345,4.774762002286419e-08,7.368076885882304e-05,0.00014619615869593025
GB,PL,17.0,32773.0,377.0,16613.0,207.0,8.212560386473431,0.1023295009931981,1.6220556981676466e-07,0.0005128205128205128,0.0010107015457788348
AG,IN,1.0,25.0,15507.0,13.0,8209.0,0.012181751735899622,7.6923076923076925,7.317885962971064e-10,6.438320885912955e-05,0.00012162490878131841
IN,JP,24.0,15507.0,1031.0,7298.0,635.0,3.779527559055118,0.3288572211564812,1.6078433977412956e-08,0.0014512032893941227,0.0030253371990419764
RU,SE,4.0,136.0,608.0,75.0,356.0,1.1235955056179776,5.333333333333334,2.586335299180931e-08,0.005376344086021506,0.009280742459396751
CO,US,32.0,223.0,217023.0,104.0,107637.0,0.029729553963785686,30.76923076923077,8.452661894586082e-08,0.00014729845428684534,0.00029700856684084984
CA,IR,4.0,15193.0,51.0,7352.0,34.0,11.76470588235294,0.0544069640914037,3.3194148057584675e-08,0.0002623983206507478,0.0005415651232060655
PA,AU,6.0,149.0,8752.0,64.0,4440.0,0.13513513513513514,9.375,2.0262914011014786e-07,0.0006740815638692282,0.0013321492007104796
GB,PF,8.0,32773.0,25.0,16613.0,17.0,47.05882352941176,0.048155059290916756,1.1920071391691579e-07,0.0002439173120312214,0.0004810583283223091
BD,GB,1.0,63.0,32773.0,23.0,16160.0,0.006188118811881188,4.3478260869565215,4.350084991525556e-09,3.0454379339749056e-05,6.179323981956374e-05
TW,US,14.0,336.0,217023.0,130.0,107637.0,0.013006679859156238,10.76923076923077,3.975760165130586e-08,6.440957126228957e-05,0.00012990989820631547
DE,MC,3.0,1493.0,131.0,784.0,78.0,3.8461538461538463,0.3826530612244898,3.606993397506796e-08,0.0018472906403940886,0.0034802784222737818
PF,PF,4.0,25.0,25.0,8.0,17.0,23.52941176470588,50.0,7.161092353027531e-06,0.08,0.16
MA,MA,3.0,12.0,12.0,5.0,7.0,42.857142857142854,60.0,4.112770071558635e-08,0.125,0.25
CN,ZA,12.0,1721.0,8957.0,1517.0,4550.0,0.26373626373626374,0.7910349373764008,8.240211674008135e-09,0.0011238059561715678,0.0019779133014669525
GB,SA,2.0,32773.0,112.0,16613.0,75.0,2.666666666666667,0.012038764822729189,1.97818197816279e-08,6.0818002128630076e-05,0.00011984659635666346
CO,DE,1.0,223.0,1493.0,104.0,709.0,0.14104372355430184,0.9615384615384616,7.492194519366805e-09,0.0005827505827505828,0.0012300123001230013
DE,CA,13.0,1493.0,15193.0,784.0,7841.0,0.16579517918632827,1.6581632653061225,1.0768537160743138e-07,0.0007790962483519118,0.0015072463768115941
IT,BJ,1.0,565.0,9.0,245.0,8.0,12.5,0.40816326530612246,1.3869905034285919e-08,0.0017421602787456446,0.003952569169960474
US,DK,33.0,217023.0,172.0,109386.0,102.0,32.35294117647059,0.03016839449289671,9.87852184121422e-08,0.00015193719929095973,0.0003014028934677773
DE,BE,2.0,1493.0,358.0,784.0,170.0,1.1764705882352942,0.25510204081632654,2.113788310907061e-08,0.0010804970286331713,0.0020964360587002098
