Source,Destination,Number of Tweets,All Degree of Source,All Degree of Destination,Vi - Out Degree of Source,Vj - In Degree of Destination,Percentage of Incoming at Destination (Total Tweet / Vj),Percentage of Outgoing From Source (Total Tweet / Vi),Tweets Per Population,Cij (All Degrees),Cij
CA,KE,1.0,289.0,43.0,133.0,21.0,4.761904761904762,0.7518796992481203,1.1090995126783106e-08,0.0030120481927710845,0.006493506493506494
AU,CA,2.0,426.0,289.0,203.0,156.0,1.282051282051282,0.9852216748768473,3.1769445827606694e-08,0.002797202797202797,0.005571030640668524
QA,GB,1.0,2.0,1838.0,1.0,924.0,0.10822510822510822,100.0,1.4354107094729872e-08,0.0005434782608695652,0.001081081081081081
US,BE,1.0,4207.0,20.0,2141.0,9.0,11.11111111111111,0.046707146193367584,2.943569609996278e-09,0.0002365744026496333,0.00046511627906976747
CO,US,1.0,2.0,4207.0,1.0,2066.0,0.0484027105517909,100.0,2.6414568420581508e-09,0.00023758612497030174,0.0004837929366231253
GH,NG,1.0,12.0,485.0,6.0,245.0,0.40816326530612246,16.666666666666664,4.321867541199445e-09,0.002012072434607646,0.00398406374501992
GB,PH,1.0,1838.0,5.0,914.0,4.0,25.0,0.10940919037199125,5.715885508984172e-09,0.0005425935973955507,0.0010893246187363835
GB,MY,1.0,1838.0,11.0,914.0,7.0,14.285714285714285,0.10940919037199125,1.012307820699472e-08,0.0005408328826392645,0.0010857763300760044
GB,SO,1.0,1838.0,1.0,914.0,1.0,100.0,0.10940919037199125,1.2154019133586162e-08,0.000543773790103317,0.001092896174863388
NG,AU,1.0,485.0,426.0,240.0,223.0,0.4484304932735426,0.4166666666666667,4.418368099954939e-09,0.0010976948408342481,0.0021598272138228943
JE,JE,1.0,2.0,2.0,1.0,1.0,100.0,100.0,4.841817812079367e-06,0.25,0.5
BE,TR,1.0,20.0,6.0,11.0,3.0,33.33333333333333,9.090909090909092,1.0535890141009193e-08,0.038461538461538464,0.07142857142857142
GB,HK,1.0,1838.0,25.0,914.0,14.0,7.142857142857142,0.10940919037199125,1.3451381762925988e-08,0.0005367686527106817,0.0010775862068965517
VN,GB,1.0,1.0,1838.0,1.0,924.0,0.10822510822510822,100.0,6.123829553222971e-09,0.000543773790103317,0.001081081081081081
GB,SI,1.0,1838.0,5.0,914.0,3.0,33.33333333333333,0.10940919037199125,1.4509081386385092e-08,0.0005425935973955507,0.0010905125408942203
US,PT,1.0,4207.0,5.0,2141.0,2.0,50.0,0.046707146193367584,2.9541317283968926e-09,0.00023741690408357076,0.0004666355576294914
IL,SI,1.0,13.0,5.0,6.0,3.0,33.33333333333333,16.666666666666664,8.97565676226878e-08,0.05555555555555555,0.1111111111111111
BM,GB,1.0,2.0,1838.0,2.0,924.0,0.10822510822510822,50.0,1.494805781603823e-08,0.0005434782608695652,0.0010799136069114472
DE,AU,1.0,73.0,426.0,35.0,223.0,0.4484304932735426,2.857142857142857,9.216835700668367e-09,0.002004008016032064,0.003875968992248062
US,SD,1.0,4207.0,1.0,2141.0,1.0,100.0,0.046707146193367584,2.695034520980158e-09,0.0002376425855513308,0.00046685340802987864
NL,SG,1.0,46.0,4.0,20.0,2.0,50.0,5.0,4.340952471822986e-08,0.02,0.045454545454545456
NG,NL,1.0,485.0,46.0,240.0,26.0,3.8461538461538463,0.4166666666666667,4.580926554604652e-09,0.0018832391713747645,0.0037593984962406013
US,OM,1.0,4207.0,1.0,2141.0,1.0,100.0,0.046707146193367584,3.0010698003549417e-09,0.0002376425855513308,0.00046685340802987864
KP,US,1.0,1.0,4207.0,1.0,2066.0,0.0484027105517909,100.0,2.825611583000176e-09,0.0002376425855513308,0.0004837929366231253
KW,KW,1.0,3.0,3.0,2.0,1.0,100.0,50.0,1.1884719174782147e-07,0.16666666666666666,0.3333333333333333
