i,j,count
'MU','CA',2
'NL','MZ',2
'JP','ML',2
'PK','AR',2
'US','MW',2
'CN','SO',2
'VC','NG',2
'IS','PH',2
'PT','GH',2
'KR','MN',2
'CN','FJ',2
'VG','BS',2
'SG','CZ',2
'TM','US',2
'AR','NL',2
'NL','VE',2
'ES','LB',2
'RU','AT',2
'GB','HN',2
'GH','KR',2
'BS','CO',2
'GB','GQ',2
'TH','IE',2
'NG','IL',2
'AT','ID',2
'ID','PL',2
'MV','KE',2
'CN','LT',2
'MR','PT',2
'NZ','FJ',2
'DE','VA',2
'NO','TH',2
'IQ','TR',2
'AU','LU',2
'TJ','DE',2
'BN','CA',2
'GH','BE',2
'MP','CA',2
'TR','IQ',2
'TR','BA',2
'AE','MX',2
'BD','SA',2
'MR','CO',2
'PA','ZW',2
'SV','PY',2
'PA','NZ',2
'PL','PE',2
'IQ','BE',2
'SV','GR',2
'IL','AL',2
'FJ','CH',2
'FR','VN',2
'PH','SE',2
'CO','BF',2
'GR','AE',2
'PR','PH',2
'NA','CH',2
'KR','BE',2
'ES','KE',2
'PH','BM',2
'JP','FI',2
'NA','SE',2
'SE','LR',2
'KR','MK',2
'GB','LI',2
'RU','CZ',2
'JO','QA',2
'AG','AI',2
'NG','PY',2
'BE','MD',2
'TR',None,2
'GM','GM',2
'TN','ID',2
'KE','CG',2
'PS','MY',2
'DK','KZ',2
'AR','PH',2
'SG','NZ',2
'NG','IR',2
'PL','SG',2
'EC','FR',2
'FJ','FR',2
'MM','KR',2
'MZ','GB',2
'NO','PY',2
'PY','CL',2
'AM','PT',2
'UY','NO',2
'RO','IN',2
'RE','FR',2
'BR','MY',2
'VN','IQ',2
'CN','HR',2
'US','ET',2
'PR','VI',2
'SC','US',2
'CN','IQ',2
'MP','GU',2
'ZM','DE',2
'BI','US',2
'CO','SI',2
'ZW','NZ',2
'DE','CY',2
'RS','FR',2
'MV','AU',2
'BD','NG',2
'PR','GR',2
'ES','KH',2
'CU','AG',2
'US','ME',2
'SG','KW',1
'SD','SD',1
'MP','GB',1
'TW','PR',1
'NG','VN',1
'GG','NL',1
'IL','MR',1
'CW','PT',1
'RS','AL',1
'AU','PS',1
'GR','MW',1
'HR','FI',1
'LA','PH',1
'SE','TF',1
'GR','MM',1
'ZA','LB',1
'MA','NZ',1
'HR','VE',1
'CA','GG',1
'CG',None,1
'KR','CN',1
'IE','LU',1
'PR','VN',1
'PH','AR',1
'ZA','MK',1
'MX','LT',1
'MM','AU',1
'PT','KP',1
'MA','IQ',1
'GR','BR',1
'CN','CR',1
'NL','BN',1
'NL','EE',1
'JO','ES',1
'CN','LS',1
'AR','VN',1
'FR','EE',1
'JP','UY',1
'HN','PR',1
'AQ','MY',1
'MR','CU',1
'KI','NZ',1
'EG','DO',1
'TH','PE',1
'CH','GG',1
'GB','YE',1
'MA','KH',1
'DE','TN',1
'BF','MX',1
'PT','BB',1
'KP','CN',1
'CF','IT',1
'EG','RO',1
'ZA','JO',1
'BR','AG',1
'MC','PK',1
'IT','GM',1
'SY','ZA',1
'VI','ZA',1
'TH','MP',1
'HU','MX',1
'CG','JM',1
'TR','TZ',1
'MY','SE',1
'CU','IS',1
'PL','MD',1
'FJ','PT',1
'CA','MK',1
'SE','SS',1
'SI','NZ',1
'TL','US',1
'TN','PT',1
'DK','IR',1
'DO','TW',1
'GS','CA',1
'SR','CO',1
'PE','KR',1
'PT','PA',1
'AQ','DE',1
'BF','DK',1
'IR','BE',1
'DK','PG',1
'CH','TN',1
'PA','DK',1
'CF','DE',1
'GH','PT',1
'VG','NL',1
'EG','IE',1
'AQ','IT',1
'CN','PN',1
'QA','AR',1
'NG','CD',1
'DK','MM',1
'CL','IE',1
'MM','GB',1
'IE','AI',1
'TN','IT',1
'BD','HU',1
'CA','TZ',1
'CW','BE',1
'GR','MY',1
'ZM','MX',1
'FJ','AE',1
'IE','CY',1
'FR','UA',1
'FJ','ID',1
'MC','ZW',1
'JO','FR',1
'BE','SG',1
'AT','VE',1
'CZ','KE',1
'AG','LK',1
'CL','BE',1
'SH','GB',1
'AS','JP',1
'GH','MZ',1
'LB','PS',1
'MM','NL',1
'AU','SZ',1
'CU','SV',1
'DK','CL',1
'MP','DE',1
'IQ','DK',1
'KG','HK',1
'HT','CO',1
'ZW','RU',1
'BE','DZ',1
'TT','CH',1
'IQ','BR',1
'CL','PA',1
'BR','AR',1
'GI','BR',1
'SI','NO',1
'BR','TW',1
'LK','LK',1
'PE','CA',1
'BB','CL',1
'MA','CN',1
'HN','PH',1
'KR','MV',1
'UA','RU',1
'DE','OM',1
'CH','CD',1
'IN','IO',1
'FJ','TR',1
'SN','IT',1
'MN','IT',1
'NA','RU',1
'LB','MA',1
'IM','CA',1
'KE','BG',1
'NO','CL',1
'GB','BF',1
'BA','SA',1
'BR','RO',1
'TZ','QA',1
'AR','IL',1
'BR','LY',1
'RO','MX',1
'TN',None,1
'MU','BW',1
'MA','KP',1
'HR','AR',1
'CN','GG',1
'MY','PR',1
'RW','IE',1
'KR',None,1
'TW','BD',1
'HR','SI',1
'FR','LY',1
'EC','IT',1
'BM','CU',1
'BE','MK',1
'LT','AZ',1
'HK','HT',1
'MU','IT',1
'ZW','PL',1
'PA','AG',1
'ZM','AE',1
'MA','PR',1
'SV','SE',1
'EC','PY',1
'CH','MV',1
'QA','BE',1
'MN','US',1
'IN','TN',1
'BF','AR',1
'AF','IE',1
'MX','MA',1
'GB','BZ',1
'BN','CN',1
'MZ','VE',1
'UG','JP',1
'BM','JP',1
'FR','HR',1
'SV','CR',1
'TZ','JP',1
'IR','IN',1
'NO','RO',1
'BE','SR',1
'RS','ZW',1
'ES','RE',1
'TW','PT',1
'BR','RS',1
'NL','TL',1
'PK','PN',1
'FR','SA',1
'FJ','CR',1
'EG','NO',1
'BS','MY',1
'LU','IT',1
'SE','KP',1
'BD','BH',1
None,'AT',1
'PH','MA',1
'RU','MK',1
'SN','KM',1
'VE','RU',1
'UM','KW',1
'MR','IL',1
'NA','GB',1
'KP','GR',1
'PF','NL',1
'PT','NZ',1
'KG','CA',1
'KW','ES',1
'RW','GB',1
'NP','GR',1
'TH','DO',1
'IT','KW',1
'EG','CL',1
'SE','FJ',1
'NZ','BM',1
'PL','EG',1
'VI','AU',1
'FI','PL',1
'CD','IL',1
'TZ','DE',1
'PR','PG',1
'KE','IE',1
'KG','BE',1
'TZ','CO',1
'CR','PR',1
'SD','JP',1
'JO','PH',1
'CG','AT',1
'NG','KP',1
'LY','US',1
'TZ','AE',1
'IR','RU',1
'TT','ID',1
'NG','GU',1
'LI','SG',1
'GH','UG',1
'AE','ZM',1
'MX','PK',1
'NZ','QA',1
'CG','NZ',1
'CH','SO',1
'BJ','ZW',1
'TV','MX',1
'PL','AI',1
'ZW','SE',1
'KR','MT',1
'NZ','VU',1
'PA','IT',1
'AR','NI',1
'RO','AR',1
'FJ','BD',1
'LU','PT',1
'ES','CM',1
None,'CL',1
'NZ','TH',1
'CA','NC',1
'TG','US',1
'MV','NL',1
'RS','EG',1
'SA','UY',1
'TR','BS',1
'DE','RE',1
'CG','RU',1
'NO','EC',1
'SN','GB',1
'TT','IN',1
'CM','BF',1
'AT','GR',1
'PH','LB',1
'RU','SG',1
'MV','ES',1
'SD','PR',1
'CN','UG',1
'ES','HN',1
'MR','MX',1
'GH','MW',1
'EE','NL',1
'CO','AG',1
'LR','IN',1
'SD','CN',1
'FR','SN',1
'NZ','TV',1
'AE','IQ',1
'LB','EC',1
'MK','TR',1
'HK','XK',1
'SA','RS',1
'NL','PY',1
'VN','PT',1
'ZA','DO',1
'PH','BJ',1
'SE','CZ',1
'JP','EC',1
'DE','BM',1
'RS','KW',1
'JP','LU',1
'BD','EG',1
'MC','IE',1
'HN','MX',1
'PK','MC',1
'ER','IT',1
'FI','AR',1
'RU','SS',1
'IT','CM',1
'KZ','CH',1
'NZ','GR',1
'DM','IS',1
'NO','GQ',1
'AG','DE',1
'JP','CR',1
'ID','VI',1
'TV','NZ',1
'ID','MT',1
'AG','IQ',1
'RO','BR',1
'IT','SO',1
'NZ','KR',1
'PG','TR',1
'BA','GB',1
'PN','JP',1
'CD','ZW',1
'MC','RE',1
'SG','IS',1
'VI','PT',1
'NA','BR',1
'TV','HK',1
'NO','FJ',1
'GI','GB',1
'PR','NP',1
'PL','IQ',1
'SG','RO',1
'TW','IS',1
'EE','DK',1
'BY','IT',1
'PT','DK',1
'US','ER',1
'KR','PY',1
'MA','IL',1
'CN','BW',1
'MY','VE',1
'NG','NP',1
'FR','CR',1
'IQ','PL',1
'CH','TJ',1
'CA','SY',1
'OM','MA',1
'ZA','SN',1
'IN','DO',1
'AQ','MX',1
'JP','BN',1
'AR','IQ',1
'IS','NL',1
'VG','VN',1
'SG','IE',1
'BS','VE',1
'BE','UA',1
'DO','UM',1
'PL','TT',1
'KW','TN',1
'MC','MX',1
'LI','CA',1
'IE','DK',1
'JP','UM',1
'NL','NA',1
'RW','GH',1
'QA','DE',1
'TZ','MY',1
'BM','BD',1
'FI','MY',1
'CG','KM',1
'QA','CF',1
'RO','AE',1
'AI','FR',1
'PS','RO',1
'VC','BB',1
'KP','ID',1
'JP','TV',1
'EG','IL',1
'ZA','KM',1
'TN','HU',1
'MZ','BE',1
'IQ','MY',1
'QA','BR',1
'FR','NC',1
'VN','IR',1
'SE','IS',1
'US','MH',1
'BE','TC',1
'NL','TZ',1
'ZA','BH',1
'SN','FR',1
'RO','KR',1
'KE','BS',1
'SI','NL',1
'BD','AR',1
'SE','VU',1
'AT','BH',1
'AT','NG',1
'TR','AM',1
'UG','AU',1
'ID','BS',1
'MY','BS',1
'SK','AU',1
'VE','BO',1
'DK','JE',1
'FI','KE',1
'SV','IE',1
'AE','PE',1
'CA','PF',1
'TR','TV',1
'MX','CW',1
'FR','PF',1
'MK','ID',1
'TH','PR',1
'UA','AU',1
'YT','GF',1
'ZA','CL',1
'KY','AU',1
'VI','IN',1
'MX','TV',1
'AU','CF',1
'CU','CW',1
'SY','CA',1
'MT','AU',1
'LK','KE',1
'DM','MX',1
'IE','KR',1
'CO','KM',1
'KM','BE',1
'RO','SA',1
'AT','PG',1
'KY','JM',1
None,'MV',1
'BR','UM',1
'DZ','MY',1
'MY','MV',1
'UG','DK',1
'MA','NL',1
'GR','VE',1
'CF','KW',1
'OM','IQ',1
'PS','CR',1
'BB','KE',1
'MU','CM',1
'ID','AS',1
'JP','GH',1
'MG','CA',1
'BN','AE',1
'CU','PY',1
'PH','EG',1
'VI','ID',1
'BR','BQ',1
'VN','EG',1
'SN','MG',1
'NO','GH',1
'PH','AF',1
'MX','YT',1
'FJ','RO',1
'FR','SR',1
'SK','CA',1
'EG','CM',1
'IL','UG',1
'SA','HU',1
'PS','FI',1
'ID','RO',1
'JP','MC',1
'MK','NG',1
'AT','JO',1
'AR','CR',1
'PH','RU',1
'VE','TH',1
'GE','IN',1
'AU','ZM',1
'HR','IE',1
'NO','AR',1
'MM','ID',1
'JP','PK',1
'MD','PL',1
'MZ','DE',1
'CA','TL',1
'CO','CZ',1
'DK','GR',1
'ES','BN',1
'IE','UG',1
'OM','NG',1
'GH','DK',1
'KH','NL',1
'CW','CA',1
'PK','UY',1
'MC','NG',1
'ES','MC',1
'AM','MX',1
'IT','MV',1
'VA','CH',1
'PK','MA',1
'BH','ID',1
'PK','PY',1
'ZA','RO',1
'TC','DE',1
'AF','PT',1
'IE','EG',1
'AR','UG',1
'BG','BR',1
'IT','PN',1
'IE','PF',1
'SL','BD',1
'PL','TJ',1
'BR','GI',1
None,'MC',1
'PR','CL',1
'ES','SR',1
'UG','AE',1
'KP','CG',1
'UA','CL',1
'AZ','IQ',1
'ZW','KW',1
'BD','PK',1
'HT','IN',1
'DO','EC',1
'TW','VN',1
'ES','JM',1
'IL','JM',1
'ZW','BH',1
'VG','IN',1
'CA','RE',1
'CN','NA',1
'SY','LB',1
'DE','KH',1
'CN','EE',1
'ES','BM',1
'CR','SD',1
'TH','JO',1
'MC','IR',1
'PS','EG',1
'CV','US',1
'MM','MY',1
'CO','MC',1
'ES','ML',1
'ZW','AR',1
'MC','RU',1
'CA','LC',1
'LV','PL',1
'RS','ID',1
'QA','SD',1
'AE','ZA',1
'GH','BR',1
'ML','GB',1
None,'OM',1
'MU','CH',1
'VN','QA',1
'BG','BE',1
'SA','PR',1
'NG','RO',1
'NL','PA',1
'BE','ML',1
'SI','TJ',1
'OM','CA',1
'IL','RE',1
'MV','BE',1
'ME','ME',1
'CH','CR',1
'BB','VE',1
'US','FK',1
'PA','MU',1
'ZA','CG',1
'HU','IT',1
'LT','RS',1
'DM','RU',1
'LB','MM',1
'AT','RU',1
'MV','IT',1
'PL','SK',1
'ZW','NO',1
'DO','BQ',1
'GB','GE',1
'SE','SR',1
'GY','US',1
'AS','AU',1
'DJ','PE',1
'BM','BE',1
'BD','FJ',1
'PL','QA',1
'UG','GQ',1
'LT','NG',1
'RO','LB',1
'TH','CZ',1
'IT','MR',1
'NG','NE',1
'MX','GG',1
'CH','CY',1
'RU','TJ',1
'CY','RU',1
'NZ','BW',1
'TR','UM',1
'IN','BM',1
'DE','GQ',1
'TW','EC',1
'ZA','CZ',1
'NP','KZ',1
'BE','GF',1
'VI','SA',1
'BS','BE',1
'SL','GB',1
'NZ','CD',1
'FJ','SN',1
'SK','FI',1
'CU','EG',1
'MZ','NO',1
'JP','CU',1
'RU','OM',1
'ID','FJ',1
'SA','CL',1
'TV','CN',1
'DZ','ID',1
'TF','US',1
'DK','CM',1
'ZW','SK',1
'PK','AT',1
'TN','MU',1
'KN','BB',1
'AL','BE',1
'MZ','MV',1
'FI','LI',1
'MR','JP',1
'KE','BJ',1
'CN','ZW',1
'NA','CG',1
'CN','GU',1
'GE','SE',1
'NZ','BR',1
'FI','TR',1
'RU','KW',1
'NZ','HR',1
'QA','CO',1
'VN','AE',1
'NE','NE',1
'PL','HR',1
'KY','CA',1
'SE','MG',1
'YT','JP',1
'VN','AT',1
'GH','EG',1
'RW','MR',1
'CG','IE',1
'KR','BW',1
'MP','IT',1
'MZ','PT',1
'SA','VN',1
'NE','FR',1
'KM','TW',1
'CH','NC',1
'MC','PT',1
'IT','BB',1
'KE','AR',1
'CA','AL',1
'NA','AT',1
'CH','BW',1
'GF','GB',1
'AU','LS',1
'PS','BJ',1
'LA','NG',1
'BN','PG',1
'PH','TN',1
'MY','KW',1
'CN','PE',1
'ZA','EE',1
'MC','KE',1
'AI','UG',1
'AT','MY',1
'NL','LA',1
'CH','BG',1
'NL','TC',1
'CH','LT',1
'PT','KR',1
'AZ','IT',1
'AO','GB',1
'KE','IQ',1
'DE','WS',1
'PR','BZ',1
'RW','FI',1
'IL','GT',1
'WS','GB',1
'LK','QA',1
'BR','CR',1
'IQ','ZA',1
'MA','PT',1
'BN','PH',1
'BO','SE',1
'GU','CA',1
'TZ','PK',1
'MV','PK',1
'BR','RW',1
'BG','US',1
'AU','KI',1
'MG','TR',1
'HK','VG',1
'VN','OM',1
'BE','BD',1
'MG','SA',1
'SA','KR',1
'ZA','UY',1
'NO','AI',1
'SK','BE',1
'MV','CA',1
'PS','KR',1
'JP','CW',1
'DM','CA',1
'IR','SE',1
'MA','KE',1
'IE','CL',1
'RU','NO',1
'NZ','RU',1
'FR','JM',1
'JP','PA',1
'AT','OM',1
'CL','LT',1
'KH','MA',1
'SD','SE',1
'IT',None,1
'AZ','DK',1
'TZ','NP',1
'PG','MV',1
None,'KE',1
'PG','UG',1
'NZ','ZM',1
'IN','AM',1
'BN','IN',1
'EG','CG',1
'GB','AS',1
'IR','CO',1
'TH','TZ',1
'HN','NG',1
'PT','IE',1
'JM','KE',1
'DE','MU',1
'SA','RU',1
'KR','GR',1
'SI','RU',1
None,'MX',1
None,'SE',1
'MX','DZ',1
'MC','CN',1
'IQ','UY',1
'GF','FR',1
'AU','VA',1
'IT','SV',1
'SK','MX',1
'SG','SI',1
'SL','CA',1
'FI','ES',1
'JO','PT',1
'SE','EG',1
'ZW','GY',1
'IN','GF',1
'CO','KE',1
'FJ','GR',1
'ID','BE',1
'AG','PH',1
'IE','JE',1
'OM','AU',1
'LA','TH',1
None,'EG',1
'VE','UM',1
'HK','AL',1
'VN','NP',1
'FR','AQ',1
'JO','GR',1
'VC','DE',1
'TZ','PR',1
'LI','PK',1
'FI','VN',1
'ZW','MZ',1
'SS','IT',1
'PG','JP',1
'BR','MC',1
'VN','AR',1
'CU','BE',1
'CO','SK',1
'HN','IN',1
'JP','SL',1
'TL','NG',1
'DK','EE',1
'KE','FI',1
'FR','IS',1
'SR','CW',1
'ID','DK',1
'KH','LA',1
'IE','MY',1
'GR','NZ',1
'KE','LS',1
'EG','PE',1
'GH','TH',1
'JP','BT',1
'RW','PK',1
'AU','UA',1
'AE','IR',1
'CZ','ZA',1
'SR','US',1
'OM','MY',1
'VN','TW',1
'TH','IL',1
'HU','IL',1
'HN','JP',1
'IE','AR',1
'GB','VC',1
'BE','PF',1
'MX','ZW',1
'VN','CU',1
'AE','PT',1
'CN','VU',1
'KW','IR',1
'NZ','PT',1
'AU','IO',1
'CZ','TH',1
'QA','CH',1
'CW','NO',1
'UA','GB',1
'JE','CH',1
'CY','FR',1
'RS','VE',1
'AT','NZ',1
'DK','BD',1
'EG','AG',1
'BJ','CO',1
'LS','DE',1
'NL','QA',1
'RU','IS',1
'MP','AU',1
'AE','TC',1
'SD','FR',1
'HU','DK',1
'CM','AU',1
'PH','PT',1
'IQ','CL',1
'PG','CA',1
'CH','OM',1
'PT','NP',1
'GB','KZ',1
'NZ','PE',1
'MR','EG',1
'TJ','ZA',1
'FR','KP',1
'PT','AO',1
'LT','DK',1
'IN','VG',1
'PA','IR',1
'TW','IR',1
'KH','GB',1
'MN','MX',1
'AZ','OM',1
'TN','BR',1
'SK','ES',1
'NZ','PY',1
'CA','UA',1
'GR','UY',1
'HN','VE',1
'AQ','NG',1
'CA','KY',1
'GE','DE',1
'SA',None,1
'EG','IR',1
'BT','MY',1
'NG','NZ',1
'HK','SY',1
'NL','LV',1
'CN','SK',1
'TZ','GH',1
'LA','PG',1
'RU','GH',1
'BE','UG',1
'DE','IS',1
'JP','BS',1
'TT','KE',1
'KW','PS',1
'AU','EC',1
'US','BI',1
'YT','CL',1
'TH','PG',1
'NO','ZM',1
'BJ','HT',1
'TZ','ML',1
'SK','RO',1
'PN','AU',1
'SA','UM',1
'AM','IT',1
'NO','EE',1
'CH','CG',1
'GH','PH',1
'MZ','NL',1
'RS','NL',1
'SI','IT',1
'AE','MA',1
'SY','BH',1
'UM','PA',1
'KR','CY',1
'PY','MZ',1
'ID','BA',1
'AT','TH',1
'CH','GI',1
'MX','VI',1
'LB','VI',1
'HU','SI',1
'MX','RS',1
None,'NO',1
'IL','LY',1
'BD','KH',1
'TR','JO',1
'BG','KE',1
'NZ','AG',1
'BM','MU',1
'AU','OM',1
'SN','MR',1
'RO','NG',1
'VI','BS',1
'GR','DK',1
'PT','ZW',1
'KW','BN',1
'GB','MD',1
'SI','DJ',1
'PA','RU',1
'PS','PK',1
'NZ','TZ',1
'ID','LU',1
'GT','GT',1
'NZ','NG',1
'IN','AG',1
'VE','RS',1
'BD','BR',1
'BJ','SK',1
'IN','CM',1
'KW','SE',1
'MZ','JP',1
'CA','OM',1
'AE','HK',1
'CG','UA',1
'DE','LK',1
'IL','CR',1
'CA','RW',1
'FR','VU',1
'RW','TZ',1
'BS','ZA',1
'ZA','LC',1
'CL','EG',1
'PR','GT',1
'IE','AG',1
'TR','GH',1
'JO','MM',1
'YT','RE',1
'VA','VA',1
'IE',None,1
'CW','TR',1
'DE','BJ',1
'IN','BT',1
'HU','JP',1
'HR','NZ',1
'SA','CH',1
'UG','QA',1
'JO','IN',1
'JO','DE',1
'TG','ZW',1
'BD','GR',1
'KE','PL',1
'UZ','GB',1
'CO','BB',1
'KW','MR',1
'GG','JP',1
'VE','KP',1
'RU','UA',1
'TT','BJ',1
'CO','BJ',1
'ID','BD',1
'FI','AQ',1
'RU','CW',1
'DK','AE',1
'UM','AU',1
'PT','KE',1
'CH','QA',1
'PT','TV',1
'IT','LV',1
'GH','HU',1
'MZ','MU',1
'NP','RS',1
'SI','KR',1
'TR','LR',1
'DK','MA',1
'CN','LC',1
'VG','JP',1
None,'HR',1
'CO','IR',1
'RU','CM',1
'AZ','AU',1
'MR','TR',1
'CG','PT',1
'VE','CW',1
'AR','MY',1
'TF','FR',1
'ZA','MA',1
'IN','LK',1
'JM','BS',1
'HK','SK',1
'ML','JP',1
'TT','CZ',1
'YT','CM',1
'BB','BS',1
'CA','KZ',1
'PF','BR',1
'FI','SA',1
'ZA','KN',1
'CR','MX',1
'SD','NG',1
'LU','GH',1
'CH','ER',1
'CN','JO',1
'SE','MK',1
'UY','IL',1
'IE','NP',1
'ID','UY',1
'AT','HR',1
'NZ','AT',1
'LT',None,1
'FR','SG',1
'NL','RO',1
'CN','JE',1
'GB','LK',1
'SE','AL',1
'CZ',None,1
'TR','NP',1
'PL','BD',1
'CH','GD',1
'TW','CY',1
'KH','VN',1
'TH','BE',1
'SY','MX',1
'TW','SO',1
'AI','AU',1
'PY','GR',1
'SE','CD',1
'HT','VE',1
'MC','CO',1
'CD','BR',1
'FR','PG',1
'TT','HR',1
'ID','IQ',1
'PL','PR',1
'IL','AT',1
'ZA','UA',1
'AF','MY',1
'SI','PH',1
'PS','EC',1
'ZW','AL',1
'ES','HR',1
'GB','VU',1
None,'CR',1
'NO','RS',1
'NG','CR',1
'PH','MZ',1
'TC','IT',1
'CA','BW',1
'CG','TH',1
None,'IE',1
'CH','SD',1
'UM','DO',1
'PR','BM',1
'SL','ZA',1
'IE','KH',1
'DO','ID',1
'CL','ZA',1
'LB','YE',1
'IR','ID',1
'CO','SD',1
'IT','HT',1
'BD','MY',1
'CW','KR',1
'UY','RS',1
'MV','PL',1
'BD','GH',1
'CM','CU',1
'CA','SL',1
'AT','UG',1
'EC','VE',1
'IL','MV',1
'DJ','MX',1
'AR','SV',1
'BN','DE',1
'SK','CH',1
'CN','SD',1
'ID','KW',1
'CM','SE',1
'AF','TW',1
'PR','RU',1
'AZ','PH',1
'BD','DK',1
'AU','YE',1
'LB','GU',1
'CF','GB',1
'KW','IL',1
'AU','GQ',1
'QA','IT',1
'LI','NO',1
'CZ','FI',1
'PH','MV',1
'EG','PR',1
'JP','TC',1
'MY','GH',1
'DJ','AR',1
'LT','TW',1
'ID','LB',1
'EG','UG',1
'BS','DE',1
'RS','HT',1
'GB','YT',1
'DE','MR',1
'KE','MW',1
'CL','CH',1
'AT','PT',1
'CN','CW',1
'DO','IT',1
'ZA','MC',1
'WS','NZ',1
'RW','SG',1
'PR','IL',1
'MC','ID',1
'JO','CH',1
'CA','YT',1
'CG','BG',1
'VE','TT',1
'GR','SY',1
'BE','CU',1
'CG','SZ',1
'IR','PL',1
'CA','TV',1
'VN','TH',1
'MY','UY',1
'CA','GT',1
'IE','BN',1
'TN','MX',1
'ES','UG',1
'ZW','BW',1
'SN','DJ',1
'PS','MV',1
'MX','RO',1
'VN','NL',1
'GU','IT',1
'LI','BR',1
'IT','UM',1
'SG','MU',1
'AR','LB',1
'CF','AU',1
'NZ','MU',1
'VN','PY',1
'CL','AE',1
'BO','CO',1
'PL','KH',1
'GL','BE',1
'CG','PR',1
'DE','CD',1
'PS','TH',1
'SE','TT',1
'KZ','PL',1
'CZ','PE',1
'TR','MC',1
'DE','LA',1
'RS','LB',1
'AT','BS',1
'EC','PG',1
'CM','MA',1
'HT','FR',1
'LB','VE',1
'HR','FR',1
'LT','RU',1
'AL','US',1
'AR','GR',1
'CO','NP',1
'SO','IT',1
'PE','SI',1
'AU','MU',1
'IT','CW',1
'DE','AX',1
'ZA','KY',1
'AR','ID',1
'JP','JM',1
'KW','CH',1
'VI','PH',1
'LR','PK',1
'LU','IN',1
'ES','VU',1
'FR','RW',1
'MP','VE',1
'LT','FI',1
'HK','KY',1
'JO','VE',1
'SS','GB',1
'IN','RO',1
'MU','TW',1
'CH','SV',1
'YT','CA',1
'PH','MP',1
'LU','CH',1
'PR','BE',1
'NO','KI',1
'TR','TL',1
'TN','IS',1
'PE','IE',1
'MY','QA',1
'DE','FJ',1
'JP','CY',1
'CH','TV',1
'NG','SL',1
'CA','KG',1
'DJ','IN',1
'MA','KW',1
'LB','CO',1
'AU','RW',1
'PK','EC',1
'LY','AU',1
'IT','MG',1
'MG','GH',1
'CA','PG',1
'BG','CA',1
'EE','TR',1
'CN','CD',1
'SA','CN',1
'PT','SK',1
'IO','US',1
'PK','KM',1
'IL','LB',1
'US','SC',1
'CN','TZ',1
'IE','JO',1
'GR','IR',1
'MX','HN',1
'EC','PH',1
'VA','US',1
'NL','LU',1
'KR','FI',1
'ZW','VE',1
'QA','CA',1
'RU','JO',1
'PL','ZM',1
'SI','JP',1
'MW','CH',1
'KR','GU',1
'HR','TN',1
'NO','BS',1
'AU','DJ',1
'CA','VU',1
'CN','PA',1
'HN','GB',1
'DK','TH',1
'SY','RU',1
'AT','PE',1
'FI','SN',1
'CL','MA',1
'JP','GF',1
'BM','IT',1
'PR','UM',1
'DK','TR',1
'BE','PG',1
'BS','CN',1
'AT','ZW',1
'RE','BE',1
'KG','PK',1
'NA','IQ',1
'KR','DZ',1
'PS','GH',1
'NL','BM',1
'MY','MU',1
'KH','KW',1
'SZ','US',1
'LI','PE',1
'UG','NA',1
'IR','PT',1
'TH','MU',1
'NP','ES',1
'TR','CR',1
'ZW','KE',1
'KM','US',1
'BS','BM',1
'ID','CD',1
'JP','MA',1
'OM','FR',1
'PS','VE',1
'MK','DE',1
'SI','IQ',1
'CN','IS',1
'TW','IL',1
'AE','VG',1
'IT','UY',1
'MR','CA',1
'SG','SV',1
'CA','BG',1
'BJ','UY',1
'AG','CH',1
'CW','CO',1
'KP','CZ',1
'ID','MZ',1
'AU','TJ',1
'NA','FI',1
'CH','VE',1
'RO','SI',1
'CL','BR',1
'IN','KH',1
'RO','RS',1
'CN','SI',1
'CZ','TR',1
'NL','SG',1
'TH','ZW',1
'SD','CU',1
'IL','CG',1
'IE','BD',1
'CH','KZ',1
'PH','LI',1
'UA','RO',1
'CN','RS',1
'NL','RW',1
'PE','ZA',1
'CY','ES',1
'HU','IE',1
'KP','BE',1
'SY','ES',1
'KE','SY',1
'NL','PE',1
'WS','AU',1
'DK','SK',1
'CO','LB',1
'CY','BE',1
'TH','AE',1
'AT','PY',1
'ID','ML',1
'VE','BD',1
'HU','MK',1
'YE','CA',1
'HK','CL',1
'EG','FI',1
'PA','RO',1
'MA','PH',1
'MK','IN',1
'ES','ZM',1
'PT','MY',1
'VI','RO',1
'BR','VI',1
'KW','SG',1
'PR','AS',1
'CF','BE',1
'AQ','AU',1
'BY','DK',1
'JP','KW',1
'QA','ZA',1
'BD','PR',1
'PE','HN',1
'UG','PS',1
'PY','AU',1
'RS','BA',1
'FI','TH',1
'IT','MN',1
'NP','NZ',1
'KE','AS',1
'GH','JO',1
'BJ','NE',1
'TR','SY',1
'NL','AM',1
'FJ','PH',1
'UG','MY',1
'WS','IN',1
'NL','ZM',1
'TN','GR',1
'VN','ZW',1
'RS','PT',1
'PL','SI',1
'VG','IE',1
'GB','PS',1
'ML','ID',1
'KG','HU',1
'EH','ZA',1
'RU','PE',1
'CA','MZ',1
'ZA','HR',1
'KH','FI',1
'RS','MU',1
'KP','IE',1
'LI','PT',1
'BY','IN',1
'SK','RU',1
'AI','GR',1
'KR','MR',1
'MX','AZ',1
'SA','UG',1
'ML','VE',1
'RS','IE',1
'IN','MN',1
'BA','US',1
'CZ','CN',1
'TL','NZ',1
'SK','IE',1
'MA','SO',1
'BF','IT',1
'NL','AQ',1
'MY','BE',1
'PT','IL',1
'GU','TW',1
'UG','IQ',1
'IT','KH',1
